"outcome_concept_id","snomed_outcome_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
36918957,4158475,36918957,"Tearfulness","Condition","MedDRA","PT","C",10043169,"1970-01-01","2099-12-31",""
36211496,4208104,36211496,"Overdose","Condition","MedDRA","PT","C",10033295,"1970-01-01","2099-12-31",""
35708723,4289517,35708723,"Ageusia","Condition","MedDRA","PT","C",10001480,"1970-01-01","2099-12-31",""
35708689,4226991,35708689,"Aptyalism","Condition","MedDRA","PT","C",10003068,"1970-01-01","2099-12-31",""
35708746,441334,35708746,"Glossodynia","Condition","MedDRA","PT","C",10018388,"1970-01-01","2099-12-31",""
35708744,4278836,35708744,"Tongue ulceration","Condition","MedDRA","PT","C",10043991,"1970-01-01","2099-12-31",""
37622462,444247,37622462,"Venous thrombosis","Condition","MedDRA","PT","C",10047249,"1970-01-01","2099-12-31",""
36314160,4214376,36314160,"Blood glucose increased","Condition","MedDRA","PT","C",10005557,"1970-01-01","2099-12-31",""
35809323,4320036,35809323,"Drug effect decreased","Condition","MedDRA","PT","C",10013678,"1970-01-01","2099-12-31",""
35708615,4318719,35708615,"Hypoaesthesia oral","Condition","MedDRA","PT","C",10057371,"1970-01-01","2099-12-31",""
35809086,4162724,35809086,"Feeling hot","Condition","MedDRA","PT","C",10016334,"1970-01-01","2099-12-31",""
35809130,318566,35809130,"Flushing","Condition","MedDRA","PT","C",10016825,"1970-01-01","2099-12-31",""
35606964,379031,35606964,"Eye pain","Condition","MedDRA","PT","C",10015958,"1970-01-01","2099-12-31",""
35809133,4113666,35809133,"Hot flush","Condition","MedDRA","PT","C",10060800,"1970-01-01","2099-12-31",""
35809134,138565,35809134,"Hyperhidrosis","Condition","MedDRA","PT","C",10020642,"1970-01-01","2099-12-31",""
36416518,4217027,36416518,"Increased appetite","Condition","MedDRA","PT","C",10021654,"1970-01-01","2099-12-31",""
36718555,436962,36718555,"Insomnia","Condition","MedDRA","PT","C",10022437,"1970-01-01","2099-12-31",""
36919036,432866,36919036,"Mania","Condition","MedDRA","PT","C",10026749,"1970-01-01","2099-12-31",""
35205034,315078,35205034,"Palpitations","Condition","MedDRA","PT","C",10033557,"1970-01-01","2099-12-31",""
36818833,444094,36818833,"Pregnancy","Condition","MedDRA","PT","C",10036556,"1970-01-01","2099-12-31",""
36516817,72404,36516817,"Joint stiffness","Condition","MedDRA","PT","C",10023230,"1970-01-01","2099-12-31",""
36516818,4154927,36516818,"Joint swelling","Condition","MedDRA","PT","C",10023232,"1970-01-01","2099-12-31",""
36919060,4246609,36919060,"Antisocial behaviour","Condition","MedDRA","PT","C",10002820,"1970-01-01","2099-12-31",""
36919108,4294810,36919108,"Psychiatric symptom","Condition","MedDRA","PT","C",10061472,"1970-01-01","2099-12-31",""
36718551,4232324,36718551,"Sleep terror","Condition","MedDRA","PT","C",10041010,"1970-01-01","2099-12-31",""
36919235,4273391,36919235,"Suicidal ideation","Condition","MedDRA","PT","C",10042458,"1970-01-01","2099-12-31",""
36718500,375806,36718500,"Neuropathy peripheral","Condition","MedDRA","PT","C",10029331,"1970-01-01","2099-12-31",""
35909513,4026032,35909513,"Acute hepatic failure","Condition","MedDRA","PT","C",10000804,"1970-01-01","2099-12-31",""
37219925,319049,37219925,"Acute respiratory failure","Condition","MedDRA","PT","C",10001053,"1970-01-01","2099-12-31",""
35205246,198571,35205246,"Cardiogenic shock","Condition","MedDRA","PT","C",10007625,"1970-01-01","2099-12-31",""
35205272,321319,35205272,"Cardiomyopathy","Condition","MedDRA","PT","C",10007636,"1970-01-01","2099-12-31",""
35104161,432585,35104161,"Coagulopathy","Condition","MedDRA","PT","C",10009802,"1970-01-01","2099-12-31",""
35205029,261687,35205029,"Haemoptysis","Condition","MedDRA","PT","C",10018964,"1970-01-01","2099-12-31",""
42888986,4122762,42888986,"Pulseless electrical activity","Condition","MedDRA","PT","C",10058151,"2012-09-27","2099-12-31",""
36516845,4317281,36516845,"Muscle haemorrhage","Condition","MedDRA","PT","C",10028309,"1970-01-01","2099-12-31",""
36718090,4185711,36718090,"Anosmia","Condition","MedDRA","PT","C",10002653,"1970-01-01","2099-12-31",""
36617753,253788,36617753,"Nasal polyps","Condition","MedDRA","PT","C",10028756,"1970-01-01","2099-12-31",""
36211260,138278,36211260,"Ligament sprain","Condition","MedDRA","PT","C",10024453,"1970-01-01","2099-12-31",""
36919098,4093424,36919098,"Abnormal behaviour","Condition","MedDRA","PT","C",10061422,"1970-01-01","2099-12-31",""
36918984,373175,36918984,"Hallucination","Condition","MedDRA","PT","C",10019063,"1970-01-01","2099-12-31",""
36919149,436073,36919149,"Psychotic disorder","Condition","MedDRA","PT","C",10061920,"1970-01-01","2099-12-31",""
36718472,372309,36718472,"Mononeuritis","Condition","MedDRA","PT","C",10027910,"1970-01-01","2099-12-31",""
35306001,439394,35306001,"Dysmorphism","Condition","MedDRA","PT","C",10066054,"1970-01-01","2099-12-31",""
36516866,4006277,36516866,"Hypotonia neonatal","Condition","MedDRA","PT","C",10021119,"1970-01-01","2099-12-31",""
36718347,4086746,36718347,"Agitation","Condition","MedDRA","PT","C",10001497,"1970-01-01","2099-12-31",""
37320178,136495,37320178,"Lichenification","Condition","MedDRA","PT","C",10024438,"1970-01-01","2099-12-31",""
36517016,440358,36517016,"Lipoma","Condition","MedDRA","PT","C",10024612,"1970-01-01","2099-12-31",""
35104746,315085,35104746,"Lymphadenopathy","Condition","MedDRA","PT","C",10025197,"1970-01-01","2099-12-31",""
37320152,135618,37320152,"Prurigo","Condition","MedDRA","PT","C",10037083,"1970-01-01","2099-12-31",""
36110715,4181583,36110715,"Upper respiratory tract infection","Condition","MedDRA","PT","C",10046306,"1970-01-01","2099-12-31",""
35707864,192671,35707864,"Gastrointestinal haemorrhage","Condition","MedDRA","PT","C",10017955,"1970-01-01","2099-12-31",""
35205183,4127089,35205183,"Arteriospasm coronary","Condition","MedDRA","PT","C",10003225,"1970-01-01","2099-12-31",""
35708187,4147829,35708187,"Pelvic pain","Condition","MedDRA","PT","C",10034263,"1970-01-01","2099-12-31",""
36718540,4332304,36718540,"Status epilepticus","Condition","MedDRA","PT","C",10041962,"1970-01-01","2099-12-31",""
35909435,197917,35909435,"Biliary tract disorder","Condition","MedDRA","PT","C",10061008,"1970-01-01","2099-12-31",""
35909452,192353,35909452,"Gallbladder disorder","Condition","MedDRA","PT","C",10017626,"1970-01-01","2099-12-31",""
35707907,4101468,35707907,"Gastroenteritis","Condition","MedDRA","PT","C",10017888,"1970-01-01","2099-12-31",""
37522005,4141788,37522005,"Medical diet","Procedure","MedDRA","PT","C",10027087,"1970-01-01","2099-12-31",""
35808905,4316213,35808905,"Implant site reaction","Condition","MedDRA","PT","C",10021542,"1970-01-01","2099-12-31",""
36718235,73184,36718235,"Paralysis","Condition","MedDRA","PT","C",10033799,"1970-01-01","2099-12-31",""
36717990,4201094,36717990,"Cerebellar haematoma","Condition","MedDRA","PT","C",10061038,"1970-01-01","2099-12-31",""
36313050,4196718,36313050,"International normalised ratio increased","Condition","MedDRA","PT","C",10022595,"1970-01-01","2099-12-31",""
36718013,443752,36718013,"Intraventricular haemorrhage","Condition","MedDRA","PT","C",10022840,"1970-01-01","2099-12-31",""
36211311,4053562,36211311,"Road traffic accident","Condition","MedDRA","PT","C",10039203,"1970-01-01","2099-12-31",""
36311923,4008859,36311923,"Electrocardiogram QT prolonged","Measurement","MedDRA","PT","C",10014387,"1970-01-01","2099-12-31",""
37622451,319041,37622451,"Orthostatic hypotension","Condition","MedDRA","PT","C",10031127,"1970-01-01","2099-12-31",""
35204959,4171683,35204959,"Sinus bradycardia","Condition","MedDRA","PT","C",10040741,"1970-01-01","2099-12-31",""
36718017,4046360,36718017,"Lacunar infarction","Condition","MedDRA","PT","C",10051078,"1970-01-01","2099-12-31",""
35104877,4250734,35104877,"Febrile neutropenia","Condition","MedDRA","PT","C",10016288,"1970-01-01","2099-12-31",""
37220014,318556,37220014,"Epistaxis","Condition","MedDRA","PT","C",10015090,"1970-01-01","2099-12-31",""
35104125,4155911,35104125,"Petechiae","Condition","MedDRA","PT","C",10034754,"1970-01-01","2099-12-31",""
36110597,255848,36110597,"Pneumonia","Condition","MedDRA","PT","C",10035664,"1970-01-01","2099-12-31",""
35708063,201606,35708063,"Crohn's disease","Condition","MedDRA","PT","C",10011401,"1970-01-01","2099-12-31",""
35708070,437915,35708070,"Gastrointestinal inflammation","Condition","MedDRA","PT","C",10064147,"1970-01-01","2099-12-31",""
36919127,436954,36919127,"Drug abuse","Condition","MedDRA","PT","C",10013654,"1970-01-01","2099-12-31",""
36312087,4109301,36312087,"Blood pressure systolic increased","Measurement","MedDRA","PT","C",10005760,"1970-01-01","2099-12-31",""
36918937,373995,36918937,"Delirium","Condition","MedDRA","PT","C",10012218,"1970-01-01","2099-12-31",""
36718510,4232071,36718510,"Grand mal convulsion","Condition","MedDRA","LLT","C",10018659,"1970-01-01","2099-12-31",""
36517082,4315802,36517082,"Metastases to spine","Condition","MedDRA","PT","C",10027468,"1970-01-01","2099-12-31",""
36211181,4024301,36211181,"Neurotoxicity","Condition","MedDRA","PT","C",10029350,"1970-01-01","2099-12-31",""
36211222,373347,36211222,"Subdural haematoma","Condition","MedDRA","PT","C",10042361,"1970-01-01","2099-12-31",""
37119493,4114004,37119493,"Breast swelling","Condition","MedDRA","PT","C",10006312,"1970-01-01","2099-12-31",""
35506459,435508,35506459,"Adrenal insufficiency","Condition","MedDRA","PT","C",10001367,"1970-01-01","2099-12-31",""
35909449,4055350,35909449,"Biliary dyskinesia","Condition","MedDRA","PT","C",10056529,"1970-01-01","2099-12-31",""
35104461,432571,35104461,"Lymphoma","Condition","MedDRA","PT","C",10025310,"1970-01-01","2099-12-31",""
35104643,4038838,35104643,"Non-Hodgkin's lymphoma","Condition","MedDRA","PT","C",10029547,"1970-01-01","2099-12-31",""
36918861,4251306,36918861,"Stress","Condition","MedDRA","PT","C",10042209,"1970-01-01","2099-12-31",""
35909456,195963,35909456,"Gallbladder injury","Condition","MedDRA","PT","C",10017642,"1970-01-01","2099-12-31",""
36211594,137443,36211594,"Medical device complication","Condition","MedDRA","PT","C",10057281,"1970-01-01","2099-12-31",""
35204977,4135823,35204977,"Torsade de pointes","Condition","MedDRA","PT","C",10044066,"1970-01-01","2099-12-31",""
36919052,4078201,36919052,"Mood swings","Condition","MedDRA","PT","C",10027951,"1970-01-01","2099-12-31",""
35406359,377889,35406359,"Deafness","Condition","MedDRA","PT","C",10011878,"1970-01-01","2099-12-31",""
35406310,4044878,35406310,"Ear infection","Condition","MedDRA","PT","C",10014011,"1970-01-01","2099-12-31",""
35406319,380733,35406319,"Ear pain","Condition","MedDRA","PT","C",10014020,"1970-01-01","2099-12-31",""
36516988,4010361,36516988,"Groin pain","Condition","MedDRA","PT","C",10018735,"1970-01-01","2099-12-31",""
36211556,4153358,36211556,"Device malfunction","Observation","MedDRA","PT","C",10063829,"1970-01-01","2099-12-31",""
36919045,439791,36919045,"Emotional disorder","Condition","MedDRA","PT","C",10014551,"1970-01-01","2099-12-31",""
35809077,374914,35809077,"Lethargy","Condition","MedDRA","PT","C",10024264,"1970-01-01","2099-12-31",""
36516851,4247265,36516851,"Muscle twitching","Condition","MedDRA","PT","C",10028347,"1970-01-01","2099-12-31",""
37119545,195012,37119545,"Metrorrhagia","Condition","MedDRA","PT","C",10027514,"1970-01-01","2099-12-31",""
36718061,318137,36718061,"Intracranial venous sinus thrombosis","Condition","MedDRA","PT","C",10061251,"1970-01-01","2099-12-31",""
36718136,4172302,36718136,"Sinus headache","Condition","MedDRA","PT","C",10040744,"1970-01-01","2099-12-31",""
36316391,4232311,36316391,"Blood sodium decreased","Condition","MedDRA","PT","C",10005802,"1970-01-01","2099-12-31",""
36718259,4140090,36718259,"Parkinsonism","Condition","MedDRA","PT","C",10034010,"1970-01-01","2099-12-31",""
37219959,4262181,37219959,"Rhinorrhoea","Condition","MedDRA","PT","C",10039101,"1970-01-01","2099-12-31",""
36110939,4290000,36110939,"Mumps","Condition","MedDRA","PT","C",10028257,"1970-01-01","2099-12-31",""
35708715,4032796,35708715,"Parotitis","Condition","MedDRA","PT","C",10034038,"1970-01-01","2099-12-31",""
36718228,4277456,36718228,"Diplegia","Condition","MedDRA","PT","C",10013033,"1970-01-01","2099-12-31",""
36718503,4318869,36718503,"Peripheral sensory neuropathy","Condition","MedDRA","PT","C",10034620,"1970-01-01","2099-12-31",""
35708044,81893,35708044,"Colitis ulcerative","Condition","MedDRA","PT","C",10009900,"1970-01-01","2099-12-31",""
36718365,444092,36718365,"Personality change","Condition","MedDRA","PT","C",10034719,"1970-01-01","2099-12-31",""
36110978,433957,36110978,"Progressive multifocal leukoencephalopathy","Condition","MedDRA","PT","C",10036807,"1970-01-01","2099-12-31",""
36211091,76611,36211091,"Limb injury","Condition","MedDRA","PT","C",10061225,"1970-01-01","2099-12-31",""
35708724,436235,35708724,"Dysgeusia","Condition","MedDRA","PT","C",10013911,"1970-01-01","2099-12-31",""
35809091,4205415,35809091,"Hunger","Condition","MedDRA","PT","C",10020466,"1970-01-01","2099-12-31",""
37019456,201620,37019456,"Nephrolithiasis","Condition","MedDRA","PT","C",10029148,"1970-01-01","2099-12-31",""
36211137,74772,36211137,"Wrist fracture","Condition","MedDRA","PT","C",10048049,"1970-01-01","2099-12-31",""
36211427,435150,36211427,"Heat illness","Condition","MedDRA","PT","C",10068188,"1970-01-01","2099-12-31",""
36211102,4138412,36211102,"Hip fracture","Condition","MedDRA","PT","C",10020100,"1970-01-01","2099-12-31",""
36211104,4177025,36211104,"Patella fracture","Condition","MedDRA","PT","C",10034122,"1970-01-01","2099-12-31",""
36211123,192759,36211123,"Spinal fracture","Condition","MedDRA","PT","C",10041569,"1970-01-01","2099-12-31",""
36416695,440071,36416695,"Gout","Condition","MedDRA","PT","C",10018627,"1970-01-01","2099-12-31",""
36311982,4169095,36311982,"Heart rate decreased","Measurement","MedDRA","PT","C",10019301,"1970-01-01","2099-12-31",""
36516781,77960,36516781,"Arthropathy","Condition","MedDRA","PT","C",10003285,"1970-01-01","2099-12-31",""
36718280,4306058,36718280,"Balance disorder","Condition","MedDRA","PT","C",10049848,"1970-01-01","2099-12-31",""
36313957,40481841,36313957,"Blood test abnormal","Condition","MedDRA","PT","C",10061016,"1970-01-01","2099-12-31",""
37019399,200845,37019399,"Micturition urgency","Condition","MedDRA","PT","C",10027566,"1970-01-01","2099-12-31",""
36718141,318736,36718141,"Migraine","Condition","MedDRA","PT","C",10027599,"1970-01-01","2099-12-31",""
36110015,432545,36110015,"Bacterial infection","Condition","MedDRA","PT","C",10060945,"1970-01-01","2099-12-31",""
35104074,439777,35104074,"Anaemia","Condition","MedDRA","PT","C",10002034,"1970-01-01","2099-12-31",""
37019321,193519,37019321,"Renal impairment","Condition","MedDRA","PT","C",10062237,"1970-01-01","2099-12-31",""
37219960,4328356,37219960,"Sneezing","Condition","MedDRA","PT","C",10041232,"1970-01-01","2099-12-31",""
36919109,4090424,36919109,"Throat tightness","Condition","MedDRA","PT","C",10043528,"1970-01-01","2099-12-31",""
35708174,197675,35708174,"Faecal incontinence","Condition","MedDRA","PT","C",10016092,"1970-01-01","2099-12-31",""
36718449,197672,36718449,"Urinary incontinence","Condition","MedDRA","PT","C",10046543,"1970-01-01","2099-12-31",""
35809321,4105886,35809321,"Adverse reaction","Condition","MedDRA","PT","C",10067484,"1970-01-01","2099-12-31",""
35506534,376103,35506534,"Retinopathy proliferative","Condition","MedDRA","PT","C",10038934,"1970-01-01","2099-12-31",""
37219865,253796,37219865,"Pneumothorax","Condition","MedDRA","PT","C",10035759,"1970-01-01","2099-12-31",""
36718214,4187507,36718214,"Psychomotor hyperactivity","Condition","MedDRA","PT","C",10037211,"1970-01-01","2099-12-31",""
35708293,4202064,35708293,"Gastrointestinal perforation","Condition","MedDRA","PT","C",10018001,"1970-01-01","2099-12-31",""
35909518,4245975,35909518,"Hepatic failure","Condition","MedDRA","PT","C",10019663,"1970-01-01","2099-12-31",""
35708299,4083971,35708299,"Ileal perforation","Condition","MedDRA","PT","C",10021305,"1970-01-01","2099-12-31",""
35708300,4196699,35708300,"Ileal ulcer","Condition","MedDRA","PT","C",10021309,"1970-01-01","2099-12-31",""
35708313,4342655,35708313,"Small intestine ulcer","Condition","MedDRA","PT","C",10041133,"1970-01-01","2099-12-31",""
36919054,4071366,36919054,"Apathy","Condition","MedDRA","PT","C",10002942,"1970-01-01","2099-12-31",""
35809369,441260,35809369,"Drug withdrawal syndrome","Condition","MedDRA","PT","C",10013754,"1970-01-01","2099-12-31",""
36416595,437833,36416595,"Hypokalaemia","Condition","MedDRA","PT","C",10021015,"1970-01-01","2099-12-31",""
35205190,316995,35205190,"Myocardial ischaemia","Condition","MedDRA","PT","C",10028600,"1970-01-01","2099-12-31",""
36918905,436074,36918905,"Panic disorder","Condition","MedDRA","PT","C",10033666,"1970-01-01","2099-12-31",""
36718369,4131797,36718369,"Thinking abnormal","Condition","MedDRA","PT","C",10043431,"1970-01-01","2099-12-31",""
36110267,4212727,36110267,"Tonsillitis streptococcal","Condition","MedDRA","PT","C",10044013,"1970-01-01","2099-12-31",""
37219921,4301606,37219921,"Pulmonary haemorrhage","Condition","MedDRA","PT","C",10037394,"1970-01-01","2099-12-31",""
36110584,256451,36110584,"Bronchitis","Condition","MedDRA","PT","C",10006451,"1970-01-01","2099-12-31",""
35606824,375545,35606824,"Cataract","Condition","MedDRA","PT","C",10007739,"1970-01-01","2099-12-31",""
36416600,4232311,36416600,"Hyponatraemia","Condition","MedDRA","PT","C",10021036,"1970-01-01","2099-12-31",""
36919118,436222,36919118,"Mental status changes","Condition","MedDRA","PT","C",10048294,"1970-01-01","2099-12-31",""
35809242,4164649,35809242,"Non-cardiac chest pain","Condition","MedDRA","PT","C",10062501,"1970-01-01","2099-12-31",""
