"standard_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
908360,908360,"magaldrate","Drug","RxNorm","Ingredient","S",29151,"1970-01-01","2099-12-31",""
908464,908464,"magnesium carbonate","Drug","RxNorm","Ingredient","S",29155,"1970-01-01","2099-12-31",""
908523,908523,"Mineral Oil","Drug","RxNorm","Ingredient","S",6972,"1970-01-01","2099-12-31",""
908730,908730,"magnesium trisilicate","Drug","RxNorm","Ingredient","S",29170,"1970-01-01","2099-12-31",""
908921,908921,"calcipotriene","Drug","RxNorm","Ingredient","S",29365,"1970-01-01","2099-12-31",""
909021,909021,"medrysone","Drug","RxNorm","Ingredient","S",29439,"1970-01-01","2099-12-31",""
909358,909358,"Cyclizine","Drug","RxNorm","Ingredient","S",2977,"1970-01-01","2099-12-31",""
909440,909440,"methyl salicylate","Drug","RxNorm","Ingredient","S",29787,"1970-01-01","2099-12-31",""
909795,909795,"nepafenac","Drug","RxNorm","Ingredient","S",298665,"2005-11-13","2099-12-31",""
909841,909841,"methylnaltrexone","Drug","RxNorm","Ingredient","S",29899,"2008-06-29","2099-12-31",""
909959,909959,"alefacept","Drug","RxNorm","Ingredient","S",299635,"1970-01-01","2099-12-31",""
910232,910232,"Cyclopentolate","Drug","RxNorm","Ingredient","S",3001,"1970-01-01","2099-12-31",""
910888,910888,"Cysteamine","Drug","RxNorm","Ingredient","S",3022,"1970-01-01","2099-12-31",""
911064,911064,"Zinc Oxide","Drug","RxNorm","Ingredient","S",11423,"1970-01-01","2099-12-31",""
911354,911354,"palonosetron","Drug","RxNorm","Ingredient","S",70561,"1970-01-01","2099-12-31",""
911486,911486,"Glutamate","Drug","RxNorm","Ingredient","S",70602,"2006-05-14","2099-12-31",""
911638,911638,"glycolate","Drug","RxNorm","Ingredient","S",70603,"1970-01-01","2099-12-31",""
911735,911735,"rabeprazole","Drug","RxNorm","Ingredient","S",114979,"1970-01-01","2099-12-31",""
911891,911891,"Fiber","Drug","RxNorm","Ingredient","S",70727,"1970-01-01","2099-12-31",""
912263,912263,"certolizumab pegol","Drug","RxNorm","Ingredient","S",709271,"2008-06-01","2099-12-31",""
912362,912362,"Ammonium Chloride","Drug","RxNorm","Ingredient","S",712,"1970-01-01","2099-12-31",""
912476,912476,"Becaplermin","Drug","RxNorm","Ingredient","S",115238,"1970-01-01","2099-12-31",""
912803,912803,"Verteporfin","Drug","RxNorm","Ingredient","S",118886,"1970-01-01","2099-12-31",""
913440,913440,"nabilone","Drug","RxNorm","Ingredient","S",31447,"1970-01-01","2099-12-31",""
913782,913782,"tolterodine","Drug","RxNorm","Ingredient","S",119565,"1970-01-01","2099-12-31",""
914053,914053,"naftifine","Drug","RxNorm","Ingredient","S",31476,"1970-01-01","2099-12-31",""
914085,914085,"Yellow phenolphthalein","Drug","RxNorm","Ingredient","S",314784,"1970-01-01","2099-12-31",""
914244,914244,"Undecylenate","Drug","RxNorm","Ingredient","S",314881,"1970-01-01","2099-12-31",""
914310,914310,"1-octacosanol","Drug","RxNorm","Ingredient","S",12166,"1970-01-01","2099-12-31",""
914335,914335,"Atropine","Drug","RxNorm","Ingredient","S",1223,"1970-01-01","2099-12-31",""
914533,914533,"Naphazoline","Drug","RxNorm","Ingredient","S",7247,"1970-01-01","2099-12-31",""
915175,915175,"Bacitracin","Drug","RxNorm","Ingredient","S",1291,"1970-01-01","2099-12-31",""
915391,915391,"Octinoxate","Drug","RxNorm","Ingredient","S",13369,"1970-01-01","2099-12-31",""
915392,915392,"Natamycin","Drug","RxNorm","Ingredient","S",7268,"1970-01-01","2099-12-31",""
915542,915542,"brimonidine","Drug","RxNorm","Ingredient","S",134615,"1970-01-01","2099-12-31",""
915829,915829,"isopropyl unoprostone","Drug","RxNorm","Ingredient","S",135313,"1970-01-01","2099-12-31",""
915855,915855,"olopatadine","Drug","RxNorm","Ingredient","S",135391,"1970-01-01","2099-12-31",""
915935,915935,"Pimecrolimus","Drug","RxNorm","Ingredient","S",321952,"1970-01-01","2099-12-31",""
915981,915981,"Neomycin","Drug","RxNorm","Ingredient","S",7299,"1970-01-01","2099-12-31",""
916005,916005,"Solifenacin","Drug","RxNorm","Ingredient","S",322167,"1970-01-01","2099-12-31",""
916230,916230,"darifenacin","Drug","RxNorm","Ingredient","S",136198,"2005-07-24","2099-12-31",""
916282,916282,"olsalazine","Drug","RxNorm","Ingredient","S",32385,"1970-01-01","2099-12-31",""
916460,916460,"Benzalkonium","Drug","RxNorm","Ingredient","S",1378,"1970-01-01","2099-12-31",""
916662,916662,"dimethicone","Drug","RxNorm","Ingredient","S",324072,"1970-01-01","2099-12-31",""
916751,916751,"Lindane","Drug","RxNorm","Ingredient","S",1388,"1970-01-01","2099-12-31",""
916802,916802,"Benzethonium","Drug","RxNorm","Ingredient","S",1390,"1970-01-01","2099-12-31",""
916943,916943,"tegaserod","Drug","RxNorm","Ingredient","S",139778,"1970-01-01","2099-12-31",""
917006,917006,"Benzocaine","Drug","RxNorm","Ingredient","S",1399,"1970-01-01","2099-12-31",""
917205,917205,"Desonide","Drug","RxNorm","Ingredient","S",3254,"1970-01-01","2099-12-31",""
917336,917336,"Desoximetasone","Drug","RxNorm","Ingredient","S",3255,"1970-01-01","2099-12-31",""
918172,918172,"Benzoyl Peroxide","Drug","RxNorm","Ingredient","S",1418,"1970-01-01","2099-12-31",""
918222,918222,"oxiconazole","Drug","RxNorm","Ingredient","S",32638,"1970-01-01","2099-12-31",""
918881,918881,"oxybenzone","Drug","RxNorm","Ingredient","S",32673,"1970-01-01","2099-12-31",""
918906,918906,"oxybutynin","Drug","RxNorm","Ingredient","S",32675,"1970-01-01","2099-12-31",""
919204,919204,"Amylases","Drug","RxNorm","Ingredient","S",743,"1970-01-01","2099-12-31",""
919345,919345,"Gentamicin Sulfate (USP)","Drug","RxNorm","Ingredient","S",142438,"1970-01-01","2099-12-31",""
919681,919681,"Benzyl Alcohol","Drug","RxNorm","Ingredient","S",1426,"1970-01-01","2099-12-31",""
919839,919839,"Arnica extract","Drug","RxNorm","Ingredient","S",144377,"1970-01-01","2099-12-31",""
919986,919986,"apraclonidine","Drug","RxNorm","Ingredient","S",14845,"1970-01-01","2099-12-31",""
920113,920113,"mequinol","Drug","RxNorm","Ingredient","S",15080,"1970-01-01","2099-12-31",""
920293,920293,"Nitrofurantoin","Drug","RxNorm","Ingredient","S",7454,"1970-01-01","2099-12-31",""
920378,920378,"Nitrofurazone","Drug","RxNorm","Ingredient","S",7455,"1970-01-01","2099-12-31",""
920458,920458,"Betamethasone","Drug","RxNorm","Ingredient","S",1514,"1970-01-01","2099-12-31",""
921956,921956,"Sinecatechins","Drug","RxNorm","Ingredient","S",753346,"2008-01-27","2099-12-31",""
922024,922024,"paregoric","Drug","RxNorm","Ingredient","S",32926,"1970-01-01","2099-12-31",""
922191,922191,"pectin","Drug","RxNorm","Ingredient","S",32987,"1970-01-01","2099-12-31",""
922570,922570,"Nystatin","Drug","RxNorm","Ingredient","S",7597,"1970-01-01","2099-12-31",""
922868,922868,"Permethrin","Drug","RxNorm","Ingredient","S",33199,"1970-01-01","2099-12-31",""
922976,922976,"Peruvian balsam","Drug","RxNorm","Ingredient","S",33219,"1970-01-01","2099-12-31",""
923081,923081,"Ofloxacin","Drug","RxNorm","Ingredient","S",7623,"1970-01-01","2099-12-31",""
923540,923540,"phenol","Drug","RxNorm","Ingredient","S",33290,"1970-01-01","2099-12-31",""
923645,923645,"Omeprazole","Drug","RxNorm","Ingredient","S",7646,"1970-01-01","2099-12-31",""
923672,923672,"Hyoscyamine","Drug","RxNorm","Ingredient","S",153970,"1970-01-01","2099-12-31",""
923829,923829,"Opium","Drug","RxNorm","Ingredient","S",7676,"1970-01-01","2099-12-31",""
923840,923840,"Dibucaine","Drug","RxNorm","Ingredient","S",3339,"1970-01-01","2099-12-31",""
924120,924120,"Aminolevulinate","Drug","RxNorm","Ingredient","S",155002,"2007-04-29","2099-12-31",""
924151,924151,"Pentosan Polysulfate","Drug","RxNorm","Ingredient","S",155046,"1970-01-01","2099-12-31",""
924296,924296,"Dichlorphenamide","Drug","RxNorm","Ingredient","S",3353,"1970-01-01","2099-12-31",""
924309,924309,"Phenolphthalein","Drug","RxNorm","Ingredient","S",155122,"1970-01-01","2099-12-31",""
924566,924566,"tamsulosin","Drug","RxNorm","Ingredient","S",77492,"1970-01-01","2099-12-31",""
924724,924724,"Dicyclomine","Drug","RxNorm","Ingredient","S",3361,"1970-01-01","2099-12-31",""
924939,924939,"Bisacodyl","Drug","RxNorm","Ingredient","S",1596,"1970-01-01","2099-12-31",""
925102,925102,"Dienestrol","Drug","RxNorm","Ingredient","S",3368,"1970-01-01","2099-12-31",""
925636,925636,"Oxymetazoline","Drug","RxNorm","Ingredient","S",7812,"1970-01-01","2099-12-31",""
925952,925952,"Oxytetracycline","Drug","RxNorm","Ingredient","S",7821,"1970-01-01","2099-12-31",""
926487,926487,"Pancreatin","Drug","RxNorm","Ingredient","S",7880,"1970-01-01","2099-12-31",""
926770,926770,"Papain","Drug","RxNorm","Ingredient","S",7892,"1970-01-01","2099-12-31",""
927194,927194,"Dihydroxyacetone","Drug","RxNorm","Ingredient","S",3430,"1970-01-01","2099-12-31",""
927322,927322,"potassium nitrate","Drug","RxNorm","Ingredient","S",34316,"1970-01-01","2099-12-31",""
927478,927478,"pramoxine","Drug","RxNorm","Ingredient","S",34347,"1970-01-01","2099-12-31",""
928006,928006,"Iodoquinol","Drug","RxNorm","Ingredient","S",3435,"1970-01-01","2099-12-31",""
928110,928110,"prednicarbate","Drug","RxNorm","Ingredient","S",34369,"1970-01-01","2099-12-31",""
928744,928744,"Dimenhydrinate","Drug","RxNorm","Ingredient","S",3444,"1970-01-01","2099-12-31",""
928980,928980,"Dimethyl Sulfoxide","Drug","RxNorm","Ingredient","S",3455,"1970-01-01","2099-12-31",""
929128,929128,"Propylene glycol","Drug","RxNorm","Ingredient","S",34693,"1970-01-01","2099-12-31",""
929435,929435,"Acetazolamide","Drug","RxNorm","Ingredient","S",167,"1970-01-01","2099-12-31",""
929504,929504,"proparacaine","Drug","RxNorm","Ingredient","S",34905,"1970-01-01","2099-12-31",""
929542,929542,"acetohydroxamic acid","Drug","RxNorm","Ingredient","S",16728,"1970-01-01","2099-12-31",""
929549,929549,"Acetic Acid","Drug","RxNorm","Ingredient","S",168,"1970-01-01","2099-12-31",""
929638,929638,"Acitretin","Drug","RxNorm","Ingredient","S",16818,"1970-01-01","2099-12-31",""
929698,929698,"boric acid","Drug","RxNorm","Ingredient","S",1700,"1970-01-01","2099-12-31",""
929887,929887,"lansoprazole","Drug","RxNorm","Ingredient","S",17128,"1970-01-01","2099-12-31",""
929983,929983,"monobenzone","Drug","RxNorm","Ingredient","S",17145,"1970-01-01","2099-12-31",""
930021,930021,"alfuzosin","Drug","RxNorm","Ingredient","S",17300,"1970-01-01","2099-12-31",""
930604,930604,"aluminum acetate","Drug","RxNorm","Ingredient","S",17609,"1970-01-01","2099-12-31",""
930747,930747,"amcinonide","Drug","RxNorm","Ingredient","S",17652,"1970-01-01","2099-12-31",""
930916,930916,"Diphenoxylate","Drug","RxNorm","Ingredient","S",3500,"1970-01-01","2099-12-31",""
931973,931973,"Endopeptidases","Drug","RxNorm","Ingredient","S",8031,"1970-01-01","2099-12-31",""
932196,932196,"Cisapride","Drug","RxNorm","Ingredient","S",35255,"1970-01-01","2099-12-31",""
932745,932745,"Bumetanide","Drug","RxNorm","Ingredient","S",1808,"1970-01-01","2099-12-31",""
932815,932815,"Levobunolol","Drug","RxNorm","Ingredient","S",1813,"1970-01-01","2099-12-31",""
933724,933724,"Phenazopyridine","Drug","RxNorm","Ingredient","S",8120,"1970-01-01","2099-12-31",""
933794,933794,"attapulgite","Drug","RxNorm","Ingredient","S",18516,"1970-01-01","2099-12-31",""
933952,933952,"Pheniramine","Drug","RxNorm","Ingredient","S",8132,"1970-01-01","2099-12-31",""
934075,934075,"azelastine","Drug","RxNorm","Ingredient","S",18603,"1970-01-01","2099-12-31",""
934262,934262,"balsalazide","Drug","RxNorm","Ingredient","S",18747,"1970-01-01","2099-12-31",""
935390,935390,"resorcinol","Drug","RxNorm","Ingredient","S",35382,"1970-01-01","2099-12-31",""
935529,935529,"Benoxinate","Drug","RxNorm","Ingredient","S",18889,"1970-01-01","2099-12-31",""
936429,936429,"efalizumab","Drug","RxNorm","Ingredient","S",356988,"1970-01-01","2099-12-31",""
936748,936748,"aprepitant","Drug","RxNorm","Ingredient","S",358255,"1970-01-01","2099-12-31",""
937368,937368,"infliximab","Drug","RxNorm","Ingredient","S",191831,"1970-01-01","2099-12-31",""
937439,937439,"Bethanechol","Drug","RxNorm","Ingredient","S",19257,"1970-01-01","2099-12-31",""
937712,937712,"phenyl salicylate","Drug","RxNorm","Ingredient","S",36122,"1970-01-01","2099-12-31",""
937725,937725,"bismuth subgallate","Drug","RxNorm","Ingredient","S",19476,"1970-01-01","2099-12-31",""
937791,937791,"bismuth subsalicylate","Drug","RxNorm","Ingredient","S",19478,"1970-01-01","2099-12-31",""
938044,938044,"brinzolamide","Drug","RxNorm","Ingredient","S",194881,"1970-01-01","2099-12-31",""
938061,938061,"selenium sulfide","Drug","RxNorm","Ingredient","S",36345,"1970-01-01","2099-12-31",""
938205,938205,"Camphor","Drug","RxNorm","Ingredient","S",1952,"1970-01-01","2099-12-31",""
938268,938268,"sennosides, USP","Drug","RxNorm","Ingredient","S",36387,"1970-01-01","2099-12-31",""
938362,938362,"pemirolast","Drug","RxNorm","Ingredient","S",19551,"1970-01-01","2099-12-31",""
939134,939134,"sertaconazole","Drug","RxNorm","Ingredient","S",36435,"1970-01-01","2099-12-31",""
939259,939259,"Budesonide","Drug","RxNorm","Ingredient","S",19831,"1970-01-01","2099-12-31",""
939506,939506,"Sodium Bicarbonate","Drug","RxNorm","Ingredient","S",36676,"1970-01-01","2099-12-31",""
939726,939726,"butamben","Drug","RxNorm","Ingredient","S",19861,"1970-01-01","2099-12-31",""
939784,939784,"butoconazole","Drug","RxNorm","Ingredient","S",19884,"1970-01-01","2099-12-31",""
939863,939863,"sodium carbonate","Drug","RxNorm","Ingredient","S",36685,"1970-01-01","2099-12-31",""
939871,939871,"sodium phosphate","Drug","RxNorm","Ingredient","S",36709,"1970-01-01","2099-12-31",""
939881,939881,"Capsaicin","Drug","RxNorm","Ingredient","S",1992,"1970-01-01","2099-12-31",""
939976,939976,"sodium sulfate","Drug","RxNorm","Ingredient","S",36721,"1970-01-01","2099-12-31",""
940004,940004,"sodium thiosulfate","Drug","RxNorm","Ingredient","S",36726,"1970-01-01","2099-12-31",""
940183,940183,"Carbachol","Drug","RxNorm","Ingredient","S",1999,"1970-01-01","2099-12-31",""
940426,940426,"calcium polycarbophil","Drug","RxNorm","Ingredient","S",20063,"1970-01-01","2099-12-31",""
940535,940535,"sulconazole","Drug","RxNorm","Ingredient","S",37319,"1970-01-01","2099-12-31",""
940541,940541,"sulfabenzamide","Drug","RxNorm","Ingredient","S",37320,"1970-01-01","2099-12-31",""
940864,940864,"Econazole","Drug","RxNorm","Ingredient","S",3743,"1970-01-01","2099-12-31",""
941004,941004,"Tadenan","Drug","RxNorm","Ingredient","S",37534,"1970-01-01","2099-12-31",""
941052,941052,"alitretinoin","Drug","RxNorm","Ingredient","S",81864,"1970-01-01","2099-12-31",""
941258,941258,"Docusate","Drug","RxNorm","Ingredient","S",82003,"1970-01-01","2099-12-31",""
941472,941472,"terconazole","Drug","RxNorm","Ingredient","S",37806,"1970-01-01","2099-12-31",""
941577,941577,"tetrahydrozoline","Drug","RxNorm","Ingredient","S",37935,"1970-01-01","2099-12-31",""
942028,942028,"tioconazole","Drug","RxNorm","Ingredient","S",38298,"1970-01-01","2099-12-31",""
942350,942350,"torsemide","Drug","RxNorm","Ingredient","S",38413,"1970-01-01","2099-12-31",""
942494,942494,"chlorophyllin copper complex","Drug","RxNorm","Ingredient","S",82242,"1970-01-01","2099-12-31",""
942765,942765,"TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE","Drug","RxNorm","Ingredient","S",38624,"1970-01-01","2099-12-31",""
942799,942799,"trimethobenzamide","Drug","RxNorm","Ingredient","S",38685,"1970-01-01","2099-12-31",""
943030,943030,"Phosphoric acid","Drug","RxNorm","Ingredient","S",8259,"1970-01-01","2099-12-31",""
943116,943116,"trolamine salicylate","Drug","RxNorm","Ingredient","S",38866,"1970-01-01","2099-12-31",""
943191,943191,"tyloxapol","Drug","RxNorm","Ingredient","S",38998,"1970-01-01","2099-12-31",""
943634,943634,"epinastine","Drug","RxNorm","Ingredient","S",39684,"1970-01-01","2099-12-31",""
943852,943852,"xylometazoline","Drug","RxNorm","Ingredient","S",39841,"1970-01-01","2099-12-31",""
944360,944360,"zinc pyrithione","Drug","RxNorm","Ingredient","S",39952,"1970-01-01","2099-12-31",""
945286,945286,"Pilocarpine","Drug","RxNorm","Ingredient","S",8328,"1970-01-01","2099-12-31",""
946340,946340,"Piperonyl Butoxide","Drug","RxNorm","Ingredient","S",8345,"1970-01-01","2099-12-31",""
947416,947416,"tazarotene","Drug","RxNorm","Ingredient","S",83947,"1970-01-01","2099-12-31",""
947651,947651,"podophyllin","Drug","RxNorm","Ingredient","S",8462,"1970-01-01","2099-12-31",""
947705,947705,"podofilox","Drug","RxNorm","Ingredient","S",8463,"1970-01-01","2099-12-31",""
948078,948078,"pantoprazole","Drug","RxNorm","Ingredient","S",40790,"1970-01-01","2099-12-31",""
948487,948487,"Polyethylene Glycol 300","Drug","RxNorm","Ingredient","S",8513,"1970-01-01","2099-12-31",""
948490,948490,"Polyethylene Glycol 400","Drug","RxNorm","Ingredient","S",8514,"1970-01-01","2099-12-31",""
948515,948515,"Polyethylene Glycols","Drug","RxNorm","Ingredient","S",8516,"1970-01-01","2099-12-31",""
948555,948555,"alosetron","Drug","RxNorm","Ingredient","S",85248,"1970-01-01","2099-12-31",""
948582,948582,"Polymyxin B","Drug","RxNorm","Ingredient","S",8536,"1970-01-01","2099-12-31",""
948760,948760,"Polysorbate 80","Drug","RxNorm","Ingredient","S",8560,"1970-01-01","2099-12-31",""
948787,948787,"Polythiazide","Drug","RxNorm","Ingredient","S",8565,"1970-01-01","2099-12-31",""
948856,948856,"Polyvinyl Alcohol","Drug","RxNorm","Ingredient","S",8570,"1970-01-01","2099-12-31",""
949279,949279,"Carboxymethylcellulose","Drug","RxNorm","Ingredient","S",2062,"1970-01-01","2099-12-31",""
949453,949453,"chloroxine","Drug","RxNorm","Ingredient","S",20875,"1970-01-01","2099-12-31",""
949459,949459,"chloroxylenol","Drug","RxNorm","Ingredient","S",20877,"1970-01-01","2099-12-31",""
949759,949759,"halobetasol","Drug","RxNorm","Ingredient","S",41208,"1970-01-01","2099-12-31",""
950056,950056,"Povidone","Drug","RxNorm","Ingredient","S",8610,"1970-01-01","2099-12-31",""
950098,950098,"ciclopirox","Drug","RxNorm","Ingredient","S",21090,"1970-01-01","2099-12-31",""
950183,950183,"Lactase","Drug","RxNorm","Ingredient","S",41397,"1970-01-01","2099-12-31",""
950316,950316,"Ethyl Chloride","Drug","RxNorm","Ingredient","S",4141,"1970-01-01","2099-12-31",""
950370,950370,"Carteolol","Drug","RxNorm","Ingredient","S",2116,"1970-01-01","2099-12-31",""
950435,950435,"Citric Acid","Drug","RxNorm","Ingredient","S",21183,"1970-01-01","2099-12-31",""
950637,950637,"Tacrolimus","Drug","RxNorm","Ingredient","S",42316,"1970-01-01","2099-12-31",""
950696,950696,"Nizatidine","Drug","RxNorm","Ingredient","S",42319,"1970-01-01","2099-12-31",""
950792,950792,"clidinium","Drug","RxNorm","Ingredient","S",21232,"1970-01-01","2099-12-31",""
950882,950882,"clocortolone","Drug","RxNorm","Ingredient","S",21249,"1970-01-01","2099-12-31",""
950933,950933,"Castor Oil","Drug","RxNorm","Ingredient","S",2129,"1970-01-01","2099-12-31",""
951112,951112,"cocoa butter","Drug","RxNorm","Ingredient","S",21389,"1970-01-01","2099-12-31",""
951237,951237,"Antazoline","Drug","RxNorm","Ingredient","S",865,"1970-01-01","2099-12-31",""
951279,951279,"Prilocaine","Drug","RxNorm","Ingredient","S",8686,"1970-01-01","2099-12-31",""
951469,951469,"calcium acetate","Drug","RxNorm","Ingredient","S",214342,"1970-01-01","2099-12-31",""
951511,951511,"Mupirocin","Drug","RxNorm","Ingredient","S",42372,"1970-01-01","2099-12-31",""
951980,951980,"Sacrosidase","Drug","RxNorm","Ingredient","S",214817,"1970-01-01","2099-12-31",""
952004,952004,"sevelamer","Drug","RxNorm","Ingredient","S",214824,"1970-01-01","2099-12-31",""
952045,952045,"Amphotericin","Drug","RxNorm","Ingredient","S",42527,"1970-01-01","2099-12-31",""
